ue_index,signature_valid,policy_compliant
39304,True,True
39305,True,True
39306,True,True
39307,True,True
39308,True,True
39309,True,True
39310,True,True
39311,True,True
39312,True,True
39313,True,True
39314,True,True
39315,True,True
39316,True,True
39317,True,True
39318,True,True
39319,True,True
39320,True,True
39321,True,True
39322,True,True
39323,True,True
39324,True,True
39325,True,True
39326,True,True
39327,True,True
39328,True,True
39329,True,True
39330,True,True
39331,True,True
39332,True,True
39333,True,True
39334,True,True
39335,True,True
39336,True,True
39337,True,True
39338,True,True
39339,True,True
39340,True,True
39341,True,True
39342,True,True
39343,True,True
39344,True,True
39345,True,True
39346,True,True
39347,True,True
39348,True,True
39349,True,True
39350,True,True
39351,True,True
39352,True,True
39353,True,True
39354,True,True
39355,True,True
39356,True,True
39357,True,True
39358,True,True
39359,True,True
39360,True,True
39361,True,True
39362,True,True
39363,True,True
39364,True,True
39365,True,True
39366,True,True
39367,True,True
39368,True,True
39369,True,True
39370,True,True
39371,True,True
39372,True,True
39373,True,True
39374,True,True
39375,True,True
39376,True,True
39377,True,True
39378,True,True
39379,True,True
39380,True,True
39381,True,True
39382,True,True
39383,True,True
39384,True,True
39385,True,True
39386,True,True
39387,True,True
39388,True,True
39389,True,True
39390,True,True
39391,True,True
39392,True,True
39393,True,True
39394,True,True
39395,True,True
39396,True,True
39397,True,True
39398,True,True
39399,True,True
39400,True,True
39401,True,True
39402,True,True
39403,True,True
39404,True,True
39405,True,True
39406,True,True
39407,True,True
39408,True,True
39409,True,True
39410,True,True
39411,True,True
39412,True,True
39413,True,True
39414,True,True
39415,True,True
39416,True,True
39417,True,True
39418,True,True
39419,True,True
39420,True,True
39421,True,True
39422,True,True
39423,True,True
39424,True,True
39425,True,True
39426,True,True
39427,True,True
39428,True,True
39429,True,True
39430,True,True
39431,True,True
39432,True,True
39433,True,True
39434,True,True
39435,True,True
39436,True,True
39437,True,True
39438,True,True
39439,True,True
39440,True,True
39441,True,True
39442,True,True
39443,True,True
39444,True,True
39445,True,True
39446,True,True
39447,True,True
39448,True,True
39449,True,True
39450,True,True
39451,True,True
39452,True,True
39453,True,True
39454,True,True
39455,True,True
39456,True,True
39457,True,True
39458,True,True
39459,True,True
39460,True,True
39461,True,True
39462,True,True
39463,True,True
39464,True,True
39465,True,True
39466,True,True
39467,True,True
39468,True,True
39469,True,True
39470,True,True
39471,True,True
39472,True,True
39473,True,True
39474,True,True
39475,True,True
39476,True,True
39477,True,True
39478,True,True
39479,True,True
39480,True,True
39481,True,True
39482,True,True
39483,True,True
39484,True,True
39485,True,True
39486,True,True
39487,True,True
39488,True,True
39489,True,True
39490,True,True
39491,True,True
39492,True,True
39493,True,True
39494,True,True
39495,True,True
39496,True,True
39497,True,True
39498,True,True
39499,True,True
39500,True,True
39501,True,True
39502,True,True
39503,True,True
39504,True,True
39505,True,True
39506,True,True
39507,True,True
39508,True,True
39509,True,True
39510,True,True
39511,True,True
39512,True,True
39513,True,True
39514,True,True
39515,True,True
39516,True,True
39517,True,True
39518,True,True
39519,True,True
39520,True,True
39521,True,True
39522,True,True
39523,True,True
39524,True,True
39525,True,True
39526,True,True
39527,True,True
39528,True,True
39529,True,True
39530,True,True
39531,True,True
39532,True,True
39533,True,True
39534,True,True
39535,True,True
39536,True,True
39537,True,True
39538,True,True
39539,True,True
39540,True,True
39541,True,True
39542,True,True
39543,True,True
39544,True,True
39545,True,True
39546,True,True
39547,True,True
39548,True,True
39549,True,True
39550,True,True
39551,True,True
39552,True,True
39553,True,True
39554,True,True
39555,True,True
39556,True,True
39557,True,True
39558,True,True
39559,True,True
39560,True,True
39561,True,True
39562,True,True
39563,True,True
39564,True,True
39565,True,True
39566,True,True
39567,True,True
39568,True,True
39569,True,True
39570,True,True
39571,True,True
39572,True,True
39573,True,True
39574,True,True
39575,True,True
39576,True,True
39577,True,True
39578,True,True
39579,True,True
39580,True,True
39581,True,True
39582,True,True
39583,True,True
39584,True,True
39585,True,True
39586,True,True
39587,True,True
39588,True,True
39589,True,True
39590,True,True
39591,True,True
39592,True,True
39593,True,True
39594,True,True
39595,True,True
39596,True,True
39597,True,True
39598,True,True
39599,True,True
39600,True,True
39601,True,True
39602,True,True
39603,True,True
39604,True,True
39605,True,True
39606,True,True
39607,True,True
39608,True,True
39609,True,True
39610,True,True
39611,True,True
39612,True,True
39613,True,True
39614,True,True
39615,True,True
39616,True,True
39617,True,True
39618,True,True
39619,True,True
39620,True,True
39621,True,True
39622,True,True
39623,True,True
39624,True,True
39625,True,True
39626,True,True
39627,True,True
39628,True,True
39629,True,True
39630,True,True
39631,True,True
39632,True,True
39633,True,True
39634,True,True
39635,True,True
39636,True,True
39637,True,True
39638,True,True
39639,True,True
39640,True,True
39641,True,True
39642,True,True
39643,True,True
39644,True,True
39645,True,True
39646,True,True
39647,True,True
39648,True,True
39649,True,True
39650,True,True
39651,True,True
39652,True,True
39653,True,True
39654,True,True
39655,True,True
39656,True,True
39657,True,True
39658,True,True
39659,True,True
39660,True,True
39661,True,True
39662,True,True
39663,True,True
39664,True,True
39665,True,True
39666,True,True
39667,True,True
39668,True,True
39669,True,True
39670,True,True
39671,True,True
39672,True,True
39673,True,True
39674,True,True
39675,True,True
39676,True,True
39677,True,True
39678,True,True
39679,True,True
39680,True,True
39681,True,True
39682,True,True
39683,True,True
39684,True,True
39685,True,True
39686,True,True
39687,True,True
39688,True,True
39689,True,True
39690,True,True
39691,True,True
39692,True,True
39693,True,True
39694,True,True
39695,True,True
39696,True,True
39697,True,True
39698,True,True
39699,True,True
39700,True,True
39701,True,True
39702,True,True
39703,True,True
39704,True,True
39705,True,True
39706,True,True
39707,True,True
39708,True,True
39709,True,True
39710,True,True
39711,True,True
39712,True,True
39713,True,True
39714,True,True
39715,True,True
39716,True,True
39717,True,True
39718,True,True
39719,True,True
39720,True,True
39721,True,True
39722,True,True
39723,True,True
39724,True,True
39725,True,True
39726,True,True
39727,True,True
39728,True,True
39729,True,True
39730,True,True
39731,True,True
39732,True,True
39733,True,True
39734,True,True
39735,True,True
39736,True,True
39737,True,True
39738,True,True
39739,True,True
39740,True,True
39741,True,True
39742,True,True
39743,True,True
39744,True,True
39745,True,True
39746,True,True
39747,True,True
39748,True,True
39749,True,True
39750,True,True
39751,True,True
39752,True,True
39753,True,True
39754,True,True
39755,True,True
39756,True,True
39757,True,True
39758,True,True
39759,True,True
39760,True,True
39761,True,True
39762,True,True
39763,True,True
39764,True,True
39765,True,True
39766,True,True
39767,True,True
39768,True,True
39769,True,True
39770,True,True
39771,True,True
39772,True,True
39773,True,True
39774,True,True
39775,True,True
39776,True,True
39777,True,True
39778,True,True
39779,True,True
39780,True,True
39781,True,True
39782,True,True
39783,True,True
39784,True,True
39785,True,True
39786,True,True
39787,True,True
39788,True,True
39789,True,True
39790,True,True
39791,True,True
39792,True,True
39793,True,True
39794,True,True
39795,True,True
39796,True,True
39797,True,True
39798,True,True
39799,True,True
39800,True,True
39801,True,True
39802,True,True
39803,True,True
39804,True,True
39805,True,True
39806,True,True
39807,True,True
39808,True,True
39809,True,True
39810,True,True
39811,True,True
39812,True,True
39813,True,True
39814,True,True
39815,True,True
39816,True,True
39817,True,True
39818,True,True
39819,True,True
39820,True,True
39821,True,True
39822,True,True
39823,True,True
39824,True,True
39825,True,True
39826,True,True
39827,True,True
39828,True,True
39829,True,True
39830,True,True
39831,True,True
39832,True,True
39833,True,True
39834,True,True
39835,True,True
39836,True,True
39837,True,True
39838,True,True
39839,True,True
39840,True,True
39841,True,True
39842,True,True
39843,True,True
39844,True,True
39845,True,True
39846,True,True
39847,True,True
39848,True,True
39849,True,True
39850,True,True
39851,True,True
39852,True,True
39853,True,True
39854,True,True
39855,True,True
39856,True,True
39857,True,True
39858,True,True
39859,True,True
39860,True,True
39861,True,True
39862,True,True
39863,True,True
39864,True,True
39865,True,True
39866,True,True
39867,True,True
39868,True,True
39869,True,True
39870,True,True
39871,True,True
39872,True,True
39873,True,True
39874,True,True
39875,True,True
39876,True,True
39877,True,True
39878,True,True
39879,True,True
39880,True,True
39881,True,True
39882,True,True
39883,True,True
39884,True,True
39885,True,True
39886,True,True
39887,True,True
39888,True,True
39889,True,True
39890,True,True
39891,True,True
39892,True,True
39893,True,True
39894,True,True
39895,True,True
39896,True,True
39897,True,True
39898,True,True
39899,True,True
39900,True,True
39901,True,True
39902,True,True
39903,True,True
39904,True,True
39905,True,True
39906,True,True
39907,True,True
39908,True,True
39909,True,True
39910,True,True
39911,True,True
39912,True,True
39913,True,True
39914,True,True
39915,True,True
39916,True,True
39917,True,True
39918,True,True
39919,True,True
39920,True,True
39921,True,True
39922,True,True
39923,True,True
39924,True,True
39925,True,True
39926,True,True
39927,True,True
39928,True,True
39929,True,True
39930,True,True
39931,True,True
39932,True,True
39933,True,True
39934,True,True
39935,True,True
39936,True,True
39937,True,True
39938,True,True
39939,True,True
39940,True,True
39941,True,True
39942,True,True
39943,True,True
39944,True,True
39945,True,True
39946,True,True
39947,True,True
39948,True,True
39949,True,True
39950,True,True
39951,True,True
39952,True,True
39953,True,True
39954,True,True
39955,True,True
39956,True,True
39957,True,True
39958,True,True
39959,True,True
39960,True,True
39961,True,True
39962,True,True
39963,True,True
39964,True,True
39965,True,True
39966,True,True
39967,True,True
39968,True,True
39969,True,True
39970,True,True
39971,True,True
39972,True,True
39973,True,True
39974,True,True
39975,True,True
39976,True,True
39977,True,True
39978,True,True
39979,True,True
39980,True,True
39981,True,True
39982,True,True
39983,True,True
39984,True,True
39985,True,True
39986,True,True
39987,True,True
39988,True,True
39989,True,True
39990,True,True
39991,True,True
39992,True,True
39993,True,True
39994,True,True
39995,True,True
39996,True,True
39997,True,True
39998,True,True
39999,True,True
40000,True,True
40001,True,True
40002,True,True
40003,True,True
40004,True,True
40005,True,True
40006,True,True
40007,True,True
40008,True,True
40009,True,True
40010,True,True
40011,True,True
40012,True,True
40013,True,True
40014,True,True
40015,True,True
40016,True,True
40017,True,True
40018,True,True
40019,True,True
40020,True,True
40021,True,True
40022,True,True
40023,True,True
40024,True,True
40025,True,True
40026,True,True
40027,True,True
40028,True,True
40029,True,True
40030,True,True
40031,True,True
40032,True,True
40033,True,True
40034,True,True
40035,True,True
40036,True,True
40037,True,True
40038,True,True
40039,True,True
40040,True,True
40041,True,True
40042,True,True
40043,True,True
40044,True,True
40045,True,True
40046,True,True
40047,True,True
40048,True,True
40049,True,True
40050,True,True
40051,True,True
40052,True,True
40053,True,True
40054,True,True
40055,True,True
40056,True,True
40057,True,True
40058,True,True
40059,True,True
40060,True,True
40061,True,True
40062,True,True
40063,True,True
40064,True,True
40065,True,True
40066,True,True
40067,True,True
40068,True,True
40069,True,True
40070,True,True
40071,True,True
40072,True,True
40073,True,True
40074,True,True
40075,True,True
40076,True,True
40077,True,True
40078,True,True
40079,True,True
40080,True,True
40081,True,True
40082,True,True
40083,True,True
40084,True,True
40085,True,True
40086,True,True
40087,True,True
40088,True,True
40089,True,True
40090,True,True
40091,True,True
40092,True,True
40093,True,True
40094,True,True
40095,True,True
40096,True,True
40097,True,True
40098,True,True
40099,True,True
40100,True,True
40101,True,True
40102,True,True
40103,True,True
40104,True,True
40105,True,True
40106,True,True
40107,True,True
40108,True,True
40109,True,True
40110,True,True
40111,True,True
40112,True,True
40113,True,True
40114,True,True
40115,True,True
40116,True,True
40117,True,True
40118,True,True
40119,True,True
40120,True,True
40121,True,True
40122,True,True
40123,True,True
40124,True,True
40125,True,True
40126,True,True
40127,True,True
40128,True,True
40129,True,True
40130,True,True
40131,True,True
40132,True,True
40133,True,True
40134,True,True
40135,True,True
40136,True,True
40137,True,True
40138,True,True
40139,True,True
40140,True,True
40141,True,True
40142,True,True
40143,True,True
40144,True,True
40145,True,True
40146,True,True
40147,True,True
40148,True,True
40149,True,True
40150,True,True
40151,True,True
40152,True,True
40153,True,True
40154,True,True
40155,True,True
40156,True,True
40157,True,True
40158,True,True
40159,True,True
40160,True,True
40161,True,True
40162,True,True
40163,True,True
40164,True,True
40165,True,True
40166,True,True
40167,True,True
40168,True,True
40169,True,True
40170,True,True
40171,True,True
40172,True,True
40173,True,True
40174,True,True
40175,True,True
40176,True,True
40177,True,True
40178,True,True
40179,True,True
40180,True,True
40181,True,True
40182,True,True
40183,True,True
40184,True,True
40185,True,True
40186,True,True
40187,True,True
40188,True,True
40189,True,True
40190,True,True
40191,True,True
40192,True,True
40193,True,True
40194,True,True
40195,True,True
40196,True,True
40197,True,True
40198,True,True
40199,True,True
40200,True,True
40201,True,True
40202,True,True
40203,True,True
40204,True,True
40205,True,True
40206,True,True
40207,True,True
40208,True,True
40209,True,True
40210,True,True
40211,True,True
40212,True,True
40213,True,True
40214,True,True
40215,True,True
40216,True,True
40217,True,True
40218,True,True
40219,True,True
40220,True,True
40221,True,True
40222,True,True
40223,True,True
40224,True,True
40225,True,True
40226,True,True
40227,True,True
40228,True,True
40229,True,True
40230,True,True
40231,True,True
40232,True,True
40233,True,True
40234,True,True
40235,True,True
40236,True,True
40237,True,True
40238,True,True
40239,True,True
40240,True,True
40241,True,True
40242,True,True
40243,True,True
40244,True,True
40245,True,True
40246,True,True
40247,True,True
40248,True,True
40249,True,True
40250,True,True
40251,True,True
40252,True,True
40253,True,True
40254,True,True
40255,True,True
40256,True,True
40257,True,True
40258,True,True
40259,True,True
40260,True,True
40261,True,True
40262,True,True
40263,True,True
40264,True,True
40265,True,True
40266,True,True
40267,True,True
40268,True,True
40269,True,True
40270,True,True
40271,True,True
40272,True,True
40273,True,True
40274,True,True
40275,True,True
40276,True,True
40277,True,True
40278,True,True
40279,True,True
40280,True,True
40281,True,True
40282,True,True
40283,True,True
40284,True,True
40285,True,True
40286,True,True
40287,True,True
40288,True,True
40289,True,True
40290,True,True
40291,True,True
40292,True,True
40293,True,True
40294,True,True
40295,True,True
40296,True,True
40297,True,True
40298,True,True
40299,True,True
40300,True,True
40301,True,True
40302,True,True
40303,True,True
40304,True,True
40305,True,True
40306,True,True
40307,True,True
40308,True,True
40309,True,True
40310,True,True
40311,True,True
40312,True,True
40313,True,True
40314,True,True
40315,True,True
40316,True,True
40317,True,True
40318,True,True
40319,True,True
40320,True,True
40321,True,True
40322,True,True
40323,True,True
40324,True,True
40325,True,True
40326,True,True
40327,True,True
40328,True,True
40329,True,True
40330,True,True
40331,True,True
40332,True,True
40333,True,True
40334,True,True
40335,True,True
40336,True,True
40337,True,True
40338,True,True
40339,True,True
40340,True,True
40341,True,True
40342,True,True
40343,True,True
40344,True,True
40345,True,True
40346,True,True
40347,True,True
40348,True,True
40349,True,True
40350,True,True
40351,True,True
40352,True,True
40353,True,True
40354,True,True
40355,True,True
40356,True,True
40357,True,True
40358,True,True
40359,True,True
40360,True,True
40361,True,True
40362,True,True
40363,True,True
40364,True,True
40365,True,True
40366,True,True
40367,True,True
40368,True,True
40369,True,True
40370,True,True
40371,True,True
40372,True,True
40373,True,True
40374,True,True
40375,True,True
40376,True,True
40377,True,True
40378,True,True
40379,True,True
40380,True,True
40381,True,True
40382,True,True
40383,True,True
40384,True,True
40385,True,True
40386,True,True
40387,True,True
40388,True,True
40389,True,True
40390,True,True
40391,True,True
40392,True,True
40393,True,True
40394,True,True
40395,True,True
40396,True,True
40397,True,True
40398,True,True
40399,True,True
40400,True,True
40401,True,True
40402,True,True
40403,True,True
40404,True,True
40405,True,True
40406,True,True
40407,True,True
40408,True,True
40409,True,True
40410,True,True
40411,True,True
40412,True,True
40413,True,True
40414,True,True
40415,True,True
40416,True,True
40417,True,True
40418,True,True
40419,True,True
40420,True,True
40421,True,True
40422,True,True
40423,True,True
40424,True,True
40425,True,True
40426,True,True
40427,True,True
40428,True,True
40429,True,True
40430,True,True
40431,True,True
40432,True,True
40433,True,True
40434,True,True
40435,True,True
40436,True,True
40437,True,True
40438,True,True
40439,True,True
40440,True,True
40441,True,True
40442,True,True
40443,True,True
40444,True,True
40445,True,True
40446,True,True
40447,True,True
40448,True,True
40449,True,True
40450,True,True
40451,True,True
40452,True,True
40453,True,True
40454,True,True
40455,True,True
40456,True,True
40457,True,True
40458,True,True
40459,True,True
40460,True,True
40461,True,True
40462,True,True
40463,True,True
40464,True,True
40465,True,True
40466,True,True
40467,True,True
40468,True,True
40469,True,True
40470,True,True
40471,True,True
40472,True,True
40473,True,True
40474,True,True
40475,True,True
40476,True,True
40477,True,True
40478,True,True
40479,True,True
40480,True,True
40481,True,True
40482,True,True
40483,True,True
40484,True,True
40485,True,True
40486,True,True
40487,True,True
40488,True,True
40489,True,True
40490,True,True
40491,True,True
40492,True,True
40493,True,True
40494,True,True
40495,True,True
40496,True,True
40497,True,True
40498,True,True
40499,True,True
40500,True,True
40501,True,True
40502,True,True
40503,True,True
40504,True,True
40505,True,True
40506,True,True
40507,True,True
40508,True,True
40509,True,True
40510,True,True
40511,True,True
40512,True,True
40513,True,True
40514,True,True
40515,True,True
40516,True,True
40517,True,True
40518,True,True
40519,True,True
40520,True,True
40521,True,True
40522,True,True
40523,True,True
40524,True,True
40525,True,True
40526,True,True
40527,True,True
40528,True,True
40529,True,True
40530,True,True
40531,True,True
40532,True,True
40533,True,True
40534,True,True
40535,True,True
40536,True,True
40537,True,True
40538,True,True
40539,True,True
40540,True,True
40541,True,True
40542,True,True
40543,True,True
40544,True,True
40545,True,True
40546,True,True
40547,True,True
40548,True,True
40549,True,True
40550,True,True
40551,True,True
40552,True,True
40553,True,True
40554,True,True
40555,True,True
40556,True,True
40557,True,True
40558,True,True
40559,True,True
40560,True,True
40561,True,True
40562,True,True
40563,True,True
40564,True,True
40565,True,True
40566,True,True
40567,True,True
40568,True,True
40569,True,True
40570,True,True
40571,True,True
40572,True,True
40573,True,True
40574,True,True
40575,True,True
40576,True,True
40577,True,True
40578,True,True
40579,True,True
40580,True,True
40581,True,True
40582,True,True
40583,True,True
40584,True,True
40585,True,True
40586,True,True
40587,True,True
40588,True,True
40589,True,True
40590,True,True
40591,True,True
40592,True,True
40593,True,True
40594,True,True
40595,True,True
40596,True,True
40597,True,True
40598,True,True
40599,True,True
40600,True,True
40601,True,True
40602,True,True
40603,True,True
40604,True,True
40605,True,True
40606,True,True
40607,True,True
40608,True,True
40609,True,True
40610,True,True
40611,True,True
40612,True,True
40613,True,True
40614,True,True
40615,True,True
40616,True,True
40617,True,True
40618,True,True
40619,True,True
40620,True,True
40621,True,True
40622,True,True
40623,True,True
40624,True,True
40625,True,True
40626,True,True
40627,True,True
40628,True,True
40629,True,True
40630,True,True
40631,True,True
40632,True,True
40633,True,True
40634,True,True
40635,True,True
40636,True,True
40637,True,True
40638,True,True
40639,True,True
40640,True,True
40641,True,True
40642,True,True
40643,True,True
40644,True,True
40645,True,True
40646,True,True
40647,True,True
40648,True,True
40649,True,True
40650,True,True
40651,True,True
40652,True,True
40653,True,True
40654,True,True
40655,True,True
40656,True,True
40657,True,True
40658,True,True
40659,True,True
40660,True,True
40661,True,True
40662,True,True
40663,True,True
40664,True,True
40665,True,True
40666,True,True
40667,True,True
40668,True,True
40669,True,True
40670,True,True
40671,True,True
40672,True,True
40673,True,True
40674,True,True
40675,True,True
40676,True,True
40677,True,True
40678,True,True
40679,True,True
40680,True,True
40681,True,True
40682,True,True
40683,True,True
40684,True,True
40685,True,True
40686,True,True
40687,True,True
40688,True,True
40689,True,True
40690,True,True
40691,True,True
40692,True,True
40693,True,True
40694,True,True
40695,True,True
40696,True,True
40697,True,True
40698,True,True
40699,True,True
40700,True,True
40701,True,True
40702,True,True
40703,True,True
40704,True,True
40705,True,True
40706,True,True
40707,True,True
40708,True,True
40709,True,True
40710,True,True
40711,True,True
40712,True,True
40713,True,True
40714,True,True
40715,True,True
40716,True,True
40717,True,True
40718,True,True
40719,True,True
40720,True,True
40721,True,True
40722,True,True
40723,True,True
40724,True,True
40725,True,True
40726,True,True
40727,True,True
40728,True,True
40729,True,True
40730,True,True
40731,True,True
40732,True,True
40733,True,True
40734,True,True
40735,True,True
40736,True,True
40737,True,True
40738,True,True
40739,True,True
40740,True,True
40741,True,True
40742,True,True
40743,True,True
40744,True,True
40745,True,True
40746,True,True
40747,True,True
40748,True,True
40749,True,True
40750,True,True
40751,True,True
40752,True,True
40753,True,True
40754,True,True
40755,True,True
40756,True,True
40757,True,True
40758,True,True
40759,True,True
40760,True,True
40761,True,True
40762,True,True
40763,True,True
40764,True,True
40765,True,True
40766,True,True
40767,True,True
40768,True,True
40769,True,True
40770,True,True
40771,True,True
40772,True,True
40773,True,True
40774,True,True
40775,True,True
40776,True,True
40777,True,True
40778,True,True
40779,True,True
40780,True,True
40781,True,True
40782,True,True
40783,True,True
40784,True,True
40785,True,True
40786,True,True
40787,True,True
40788,True,True
40789,True,True
40790,True,True
40791,True,True
40792,True,True
40793,True,True
40794,True,True
40795,True,True
40796,True,True
40797,True,True
40798,True,True
40799,True,True
40800,True,True
40801,True,True
40802,True,True
40803,True,True
40804,True,True
40805,True,True
40806,True,True
40807,True,True
40808,True,True
40809,True,True
40810,True,True
40811,True,True
40812,True,True
40813,True,True
40814,True,True
40815,True,True
40816,True,True
40817,True,True
40818,True,True
40819,True,True
40820,True,True
40821,True,True
40822,True,True
40823,True,True
40824,True,True
40825,True,True
40826,True,True
40827,True,True
40828,True,True
40829,True,True
40830,True,True
40831,True,True
40832,True,True
40833,True,True
40834,True,True
40835,True,True
40836,True,True
40837,True,True
40838,True,True
40839,True,True
40840,True,True
40841,True,True
40842,True,True
40843,True,True
40844,True,True
40845,True,True
40846,True,True
40847,True,True
40848,True,True
40849,True,True
40850,True,True
40851,True,True
40852,True,True
40853,True,True
40854,True,True
40855,True,True
40856,True,True
40857,True,True
40858,True,True
40859,True,True
40860,True,True
40861,True,True
40862,True,True
40863,True,True
40864,True,True
40865,True,True
40866,True,True
40867,True,True
40868,True,True
40869,True,True
40870,True,True
40871,True,True
40872,True,True
40873,True,True
40874,True,True
40875,True,True
40876,True,True
40877,True,True
40878,True,True
40879,True,True
40880,True,True
40881,True,True
40882,True,True
40883,True,True
40884,True,True
40885,True,True
40886,True,True
40887,True,True
40888,True,True
40889,True,True
40890,True,True
40891,True,True
40892,True,True
40893,True,True
40894,True,True
40895,True,True
40896,True,True
40897,True,True
40898,True,True
40899,True,True
40900,True,True
40901,True,True
40902,True,True
40903,True,True
40904,True,True
40905,True,True
40906,True,True
40907,True,True
40908,True,True
40909,True,True
40910,True,True
40911,True,True
40912,True,True
40913,True,True
40914,True,True
40915,True,True
40916,True,True
40917,True,True
40918,True,True
40919,True,True
40920,True,True
40921,True,True
40922,True,True
40923,True,True
40924,True,True
40925,True,True
40926,True,True
40927,True,True
40928,True,True
40929,True,True
40930,True,True
40931,True,True
40932,True,True
40933,True,True
40934,True,True
40935,True,True
40936,True,True
40937,True,True
40938,True,True
40939,True,True
40940,True,True
40941,True,True
40942,True,True
40943,True,True
40944,True,True
40945,True,True
40946,True,True
40947,True,True
40948,True,True
40949,True,True
40950,True,True
40951,True,True
40952,True,True
40953,True,True
40954,True,True
40955,True,True
40956,True,True
40957,True,True
40958,True,True
40959,True,True
40960,True,True
40961,True,True
40962,True,True
40963,True,True
40964,True,True
40965,True,True
40966,True,True
40967,True,True
40968,True,True
40969,True,True
40970,True,True
40971,True,True
40972,True,True
40973,True,True
40974,True,True
40975,True,True
40976,True,True
40977,True,True
40978,True,True
40979,True,True
40980,True,True
40981,True,True
40982,True,True
40983,True,True
40984,True,True
40985,True,True
40986,True,True
40987,True,True
40988,True,True
40989,True,True
40990,True,True
40991,True,True
40992,True,True
40993,True,True
40994,True,True
40995,True,True
40996,True,True
40997,True,True
40998,True,True
40999,True,True
41000,True,True
41001,True,True
41002,True,True
41003,True,True
41004,True,True
41005,True,True
41006,True,True
41007,True,True
41008,True,True
41009,True,True
41010,True,True
41011,True,True
41012,True,True
41013,True,True
41014,True,True
41015,True,True
41016,True,True
41017,True,True
41018,True,True
41019,True,True
41020,True,True
41021,True,True
41022,True,True
41023,True,True
41024,True,True
41025,True,True
41026,True,True
41027,True,True
41028,True,True
41029,True,True
41030,True,True
41031,True,True
41032,True,True
41033,True,True
41034,True,True
41035,True,True
41036,True,True
41037,True,True
41038,True,True
41039,True,True
41040,True,True
41041,True,True
41042,True,True
41043,True,True
41044,True,True
41045,True,True
41046,True,True
41047,True,True
41048,True,True
41049,True,True
41050,True,True
41051,True,True
41052,True,True
41053,True,True
41054,True,True
41055,True,True
41056,True,True
41057,True,True
41058,True,True
41059,True,True
41060,True,True
41061,True,True
41062,True,True
41063,True,True
41064,True,True
41065,True,True
41066,True,True
41067,True,True
41068,True,True
41069,True,True
41070,True,True
41071,True,True
41072,True,True
41073,True,True
41074,True,True
41075,True,True
41076,True,True
41077,True,True
41078,True,True
41079,True,True
41080,True,True
41081,True,True
41082,True,True
41083,True,True
41084,True,True
41085,True,True
41086,True,True
41087,True,True
41088,True,True
41089,True,True
41090,True,True
41091,True,True
41092,True,True
41093,True,True
41094,True,True
41095,True,True
41096,True,True
41097,True,True
41098,True,True
41099,True,True
41100,True,True
41101,True,True
41102,True,True
41103,True,True
41104,True,True
41105,True,True
41106,True,True
41107,True,True
41108,True,True
41109,True,True
41110,True,True
41111,True,True
41112,True,True
41113,True,True
41114,True,True
41115,True,True
41116,True,True
41117,True,True
41118,True,True
41119,True,True
41120,True,True
41121,True,True
41122,True,True
41123,True,True
41124,True,True
41125,True,True
41126,True,True
41127,True,True
41128,True,True
41129,True,True
41130,True,True
41131,True,True
41132,True,True
41133,True,True
41134,True,True
41135,True,True
41136,True,True
41137,True,True
41138,True,True
41139,True,True
41140,True,True
41141,True,True
41142,True,True
41143,True,True
41144,True,True
41145,True,True
41146,True,True
41147,True,True
41148,True,True
41149,True,True
41150,True,True
41151,True,True
41152,True,True
41153,True,True
41154,True,True
41155,True,True
41156,True,True
41157,True,True
41158,True,True
41159,True,True
41160,True,True
41161,True,True
41162,True,True
41163,True,True
41164,True,True
41165,True,True
41166,True,True
41167,True,True
41168,True,True
41169,True,True
41170,True,True
41171,True,True
41172,True,True
41173,True,True
41174,True,True
41175,True,True
41176,True,True
41177,True,True
41178,True,True
41179,True,True
41180,True,True
41181,True,True
41182,True,True
41183,True,True
41184,True,True
41185,True,True
41186,True,True
41187,True,True
41188,True,True
41189,True,True
41190,True,True
41191,True,True
41192,True,True
41193,True,True
41194,True,True
41195,True,True
41196,True,True
41197,True,True
41198,True,True
41199,True,True
41200,True,True
41201,True,True
41202,True,True
41203,True,True
41204,True,True
41205,True,True
41206,True,True
41207,True,True
41208,True,True
41209,True,True
41210,True,True
41211,True,True
41212,True,True
41213,True,True
41214,True,True
41215,True,True
41216,True,True
41217,True,True
41218,True,True
41219,True,True
41220,True,True
41221,True,True
41222,True,True
41223,True,True
41224,True,True
41225,True,True
41226,True,True
41227,True,True
41228,True,True
41229,True,True
41230,True,True
41231,True,True
41232,True,True
41233,True,True
41234,True,True
41235,True,True
41236,True,True
41237,True,True
41238,True,True
41239,True,True
41240,True,True
41241,True,True
41242,True,True
41243,True,True
41244,True,True
41245,True,True
41246,True,True
41247,True,True
41248,True,True
41249,True,True
41250,True,True
41251,True,True
41252,True,True
41253,True,True
41254,True,True
41255,True,True
41256,True,True
41257,True,True
41258,True,True
41259,True,True
41260,True,True
41261,True,True
41262,True,True
41263,True,True
41264,True,True
41265,True,True
41266,True,True
41267,True,True
41268,True,True
41269,True,True
41270,True,True
41271,True,True
41272,True,True
41273,True,True
41274,True,True
41275,True,True
41276,True,True
41277,True,True
41278,True,True
41279,True,True
41280,True,True
41281,True,True
41282,True,True
41283,True,True
41284,True,True
41285,True,True
41286,True,True
41287,True,True
41288,True,True
41289,True,True
41290,True,True
41291,True,True
41292,True,True
41293,True,True
41294,True,True
41295,True,True
41296,True,True
41297,True,True
41298,True,True
41299,True,True
41300,True,True
